candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,fiscal_impact_within_ministry,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,scenario,scenario_score,scenario_score_within_ministry,scenario_rank_min,scenario_rank_average,scenario_rank_max,scenario_rank_percentile,scenario_rank_min_within_ministry,scenario_rank_average_within_ministry,scenario_rank_max_within_ministry,scenario_rank_percentile_within_ministry,scenario_weights
075:2024:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2024,GENERAL_ACCOUNT,소록도병원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,9529000000,0.20512820512820512,1.0,0.5,0.0,0.1386861313868613,equal,0.4096715328467153,0.42628205128205127,34,34.0,34,0.8405797101449275,8,8.0,8,0.9014084507042254,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2024:통신:우정:5100:SPECIAL_ACCOUNT,162,통신,우정,5100,2024,SPECIAL_ACCOUNT,우정서비스,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1957179000000,0.9661016949152542,0.0,0.08081836152952795,0.08217184018426521,0.8832116788321168,equal,0.2615504701364775,0.2822729741572618,103,103.0,103,0.5072463768115942,14,14.0,14,0.7719298245614035,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2024:과학기술:과학기술연구개발:1400:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1400,2024,GENERAL_ACCOUNT,원자력 진흥,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,51780000000,0.423728813559322,0.0,0.014484356894553883,0.010428736964078795,0.36496350364963503,equal,0.09746914937706692,0.11216047685448867,198,198.0,198,0.048309178743961345,52,52.0,52,0.10526315789473684,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2024:사회복지:취약계층지원:1500:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1500,2024,GENERAL_ACCOUNT,장애인생활안정 및 재활 지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,5025066000000,0.8717948717948718,0.0,3.8208453381507824e-05,3.2437384902009246e-05,0.948905109489051,equal,0.23724393883183365,0.21796637940828884,114,114.0,114,0.45410628019323673,50,50.0,50,0.3098591549295775,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2024:통신:방송통신:2500:FUND,162,통신,방송통신,2500,2024,FUND,전파활용방송서비스산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,21614000000,0.2711864406779661,0.0,0.2671185342833349,0.04770056444896826,0.22627737226277372,equal,0.1352741177487692,0.1465013848525673,182,182.0,182,0.12560386473429952,42,42.0,42,0.2807017543859649,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2024:통신:방송통신:2500:GENERAL_ACCOUNT,162,통신,방송통신,2500,2024,GENERAL_ACCOUNT,전파활용방송서비스산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,52205000000,0.4406779661016949,0.0,0.02088880375442965,0.03945982185614405,0.3722627737226277,equal,0.10815284983330035,0.12525664792806715,193,193.0,193,0.07246376811594202,49,49.0,49,0.1578947368421053,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2024:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2024,FUND,정보통신융합산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,519479000000,0.9322033898305084,0.0,0.17707549294581687,0.0034650101351546454,0.7737226277372263,equal,0.23856578270454948,0.27818597322787,113,113.0,113,0.4589371980676329,16,16.0,16,0.736842105263158,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
102:2024:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2024,FUND,중소기업인력지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,35542000000,0.25,0.0,0.19118226323785945,0.004670530639806427,0.2773722627737226,equal,0.11830626416284712,0.11146319846941646,188,188.0,188,0.09661835748792269,37,37.0,37,0.07692307692307687,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,1628382000000,0.7894736842105263,1.0,0.5,0.0,0.8613138686131386,equal,0.5903284671532847,0.5723684210526316,2,2.0,2,0.9951690821256038,1,1.0,1,1.0,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2024:사회복지:고용:1100:GENERAL_ACCOUNT,019,사회복지,고용,1100,2024,GENERAL_ACCOUNT,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,932436000000,0.5789473684210527,1.0,0.00986341153709209,0.0,0.8102189781021898,equal,0.4550205974098205,0.3972026949895362,19,19.0,19,0.9130434782608696,9,9.0,9,0.7837837837837838,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2024:사회복지:고용:1100:SPECIAL_ACCOUNT,019,사회복지,고용,1100,2024,SPECIAL_ACCOUNT,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,411057000000,0.47368421052631576,1.0,0.04922188406960592,0.0,0.7518248175182481,equal,0.4502616753969635,0.38072652364898035,20,20.0,20,0.9082125603864735,10,10.0,10,0.7567567567567568,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2022,FUND,고용창출,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,2891133000000,0.8666666666666667,0.0,1.0,0.0,0.9140625,equal,0.478515625,0.4666666666666667,15,15.0,15,0.9323671497584541,6,6.0,6,0.8648648648648649,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,7512000000,0.11428571428571428,0.0,1.0,0.0,0.1015625,equal,0.275390625,0.2785714285714286,95,95.5,96,0.5434782608695652,40,40.0,40,0.45070422535211263,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2023:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,7677000000,0.15384615384615385,0.0,1.0,0.0,0.11594202898550725,equal,0.27898550724637683,0.28846153846153844,91,91.0,91,0.5652173913043479,37,38.0,39,0.47887323943661975,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2024:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,6864000000,0.10256410256410256,0.0,1.0,0.0,0.10948905109489052,equal,0.2773722627737226,0.27564102564102566,92,92.0,92,0.5603864734299517,41,41.0,41,0.43661971830985913,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2024:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1200,2024,SPECIAL_ACCOUNT,기초연구진흥,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,53000000000,0.4745762711864407,0.0,1.0,0.0,0.38686131386861317,equal,0.3467153284671533,0.3686440677966102,53,53.0,53,0.748792270531401,5,5.0,5,0.9298245614035088,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2024:사회복지:취약계층지원:1900:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1900,2024,GENERAL_ACCOUNT,노숙인의사상자지원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,7136000000,0.15384615384615385,0.0,1.0,0.0,0.12408759124087591,equal,0.28102189781021897,0.28846153846153844,90,90.0,90,0.5700483091787439,37,38.0,39,0.47887323943661975,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:건강보험:4900:FUND,075,보건,건강보험,4900,2022,FUND,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,1814940000000,0.7428571428571429,0.5,0.0,0.0,0.8515625,equal,0.337890625,0.3107142857142857,57,57.0,57,0.7294685990338164,31,31.0,31,0.5774647887323944,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:건강보험:4900:GENERAL_ACCOUNT,075,보건,건강보험,4900,2022,GENERAL_ACCOUNT,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10109249000000,0.9142857142857143,0.5,0.0,0.0,0.9609375,equal,0.365234375,0.35357142857142854,44,44.0,44,0.7922705314009661,21,21.0,21,0.7183098591549295,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:고용:1200:FUND,019,사회복지,고용,1200,2022,FUND,고용안전망확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,11775073000000,1.0,1.0,0.0,0.0,0.96875,equal,0.4921875,0.5,10,10.0,10,0.9565217391304348,5,5.0,5,0.8918918918918919,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2022,GENERAL_ACCOUNT,고용창출,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,2206587000000,0.7333333333333333,0.0,0.5,0.0,0.8828125,equal,0.345703125,0.30833333333333335,54,54.0,54,0.7439613526570048,16,16.0,16,0.5945945945945945,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:고용:1300:FUND,019,사회복지,고용,1300,2022,FUND,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2503235000000,0.8,0.2,0.0,0.0,0.890625,equal,0.27265625,0.25,98,98.0,98,0.5314009661835748,21,21.0,21,0.45945945945945943,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:고용:1300:GENERAL_ACCOUNT,019,사회복지,고용,1300,2022,GENERAL_ACCOUNT,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,66040000000,0.2,0.2,0.0,0.0,0.390625,equal,0.14765625,0.09999999999999999,177,177.0,177,0.1497584541062802,34,34.0,34,0.10810810810810811,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:2700:FUND,075,보건,보건의료,2700,2022,FUND,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,337781000000,0.6,0.5,0.0,0.0,0.6875,equal,0.296875,0.275,79,79.0,79,0.6231884057971014,42,42.0,42,0.4225352112676056,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:2700:SPECIAL_ACCOUNT,075,보건,보건의료,2700,2022,SPECIAL_ACCOUNT,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,48982000000,0.34285714285714286,0.5,0.0,0.0,0.296875,equal,0.19921875,0.21071428571428572,145,145.0,145,0.30434782608695654,53,53.0,53,0.2676056338028169,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2022:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT,162,과학기술,과학기술연구지원,1600,2022,GENERAL_ACCOUNT,과학기술기반 조성,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,54291000000,0.39285714285714285,0.0,0.5,0.0,0.3125,equal,0.203125,0.2232142857142857,137,137.0,137,0.3429951690821256,30,30.0,30,0.49122807017543857,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,16726000000,0.2,1.0,0.0,0.0,0.15625,equal,0.2890625,0.3,82,82.5,83,0.606280193236715,33,33.0,33,0.5492957746478873,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2022:과학기술:과학기술인력및문화:2200:RESPONSIBLE_OPERATION_ACCOUNT,162,과학기술,과학기술인력및문화,2200,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립중앙과학관 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10069000000,0.17857142857142858,0.3333333333333333,0.0,0.0,0.125,equal,0.11458333333333333,0.12797619047619047,192,192.0,192,0.07729468599033817,47,47.0,47,0.19298245614035092,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:3300:FUND,075,보건,보건의료,3300,2022,FUND,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,374509000000,0.6571428571428571,0.5,0.0,0.0,0.703125,equal,0.30078125,0.28928571428571426,75,75.0,75,0.642512077294686,36,36.0,36,0.5070422535211268,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2022,GENERAL_ACCOUNT,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,179703000000,0.45714285714285713,0.5,0.0,0.0,0.5703125,equal,0.267578125,0.23928571428571427,100,100.0,100,0.5217391304347826,45,45.0,45,0.3802816901408451,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:노동:3000:FUND,019,사회복지,노동,3000,2022,FUND,근로조건보호 및 복지증진,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,992515000000,0.4666666666666667,0.0,0.5,0.0,0.796875,equal,0.32421875,0.24166666666666667,62,62.0,62,0.7053140096618358,22,22.0,22,0.43243243243243246,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:노동:2000:GENERAL_ACCOUNT,019,사회복지,노동,2000,2022,GENERAL_ACCOUNT,노사정책,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,57554000000,0.06666666666666667,0.3333333333333333,0.0,0.0,0.3359375,equal,0.16731770833333331,0.09999999999999998,166,166.0,166,0.2028985507246377,35,35.0,35,0.08108108108108103,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2022:과학기술:과학기술연구개발:1100:FUND,162,과학기술,과학기술연구개발,1100,2022,FUND,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,65856000000,0.4642857142857143,0.5,0.0,0.0,0.3828125,equal,0.220703125,0.24107142857142858,123,123.0,123,0.41062801932367154,25,25.0,25,0.5789473684210527,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,855420500000,0.9285714285714286,0.5,0.0,0.0,0.7734375,equal,0.318359375,0.35714285714285715,64,64.0,64,0.6956521739130435,6,6.0,6,0.9122807017543859,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
162:2022:과학기술:과학기술연구개발:1100:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,SPECIAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,282736000000,0.8392857142857143,0.5,0.0,0.0,0.6484375,equal,0.287109375,0.3348214285714286,84,84.0,84,0.5990338164251208,8,8.0,8,0.8771929824561404,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:FUND,102,산업·중소기업및에너지,창업및벤처,5200,2022,FUND,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,461591000000,0.7272727272727273,0.3333333333333333,0.0,0.0,0.7421875,equal,0.2688802083333333,0.26515151515151514,99,99.0,99,0.5265700483091788,22,22.0,22,0.46153846153846156,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:GENERAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5200,2022,GENERAL_ACCOUNT,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,54710000000,0.2727272727272727,0.3333333333333333,0.0,0.0,0.328125,equal,0.16536458333333331,0.1515151515151515,168,168.0,168,0.19323671497584538,35,35.0,35,0.1282051282051282,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5200,2022,SPECIAL_ACCOUNT,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,60000000000,0.3181818181818182,0.3333333333333333,0.0,0.0,0.359375,equal,0.17317708333333331,0.16287878787878785,159,159.0,159,0.23671497584541068,33,33.0,33,0.17948717948717952,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:3000:FUND,075,보건,보건의료,3000,2022,FUND,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,51930000000,0.37142857142857144,0.5,0.0,0.0,0.3046875,equal,0.201171875,0.21785714285714286,141,141.0,141,0.32367149758454106,51,51.0,51,0.295774647887324,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:3000:SPECIAL_ACCOUNT,075,보건,보건의료,3000,2022,SPECIAL_ACCOUNT,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,82761000000,0.4,0.5,0.0,0.0,0.4609375,equal,0.240234375,0.225,112,112.0,112,0.46376811594202894,47,47.0,47,0.352112676056338,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:노동:4100:FUND,019,사회복지,노동,4100,2022,FUND,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,1092165000000,0.6,0.3333333333333333,0.0,0.0,0.8125,equal,0.2864583333333333,0.2333333333333333,85,85.0,85,0.5942028985507246,25,25.0,25,0.3513513513513513,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:노동:4100:SPECIAL_ACCOUNT,019,사회복지,노동,4100,2022,SPECIAL_ACCOUNT,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,90955000000,0.26666666666666666,0.3333333333333333,0.0,0.0,0.46875,equal,0.20052083333333331,0.14999999999999997,143,143.0,143,0.31400966183574874,30,30.0,30,0.21621621621621623,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
019:2022:사회복지:노동:4000:FUND,019,사회복지,노동,4000,2022,FUND,산재보험,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,7373606000000,0.9333333333333333,0.5,0.0,0.0,0.953125,equal,0.36328125,0.35833333333333334,47,47.0,47,0.7777777777777778,11,11.0,11,0.7297297297297297,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
075:2022:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2022,GENERAL_ACCOUNT,소록도병원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10444000000,0.17142857142857143,1.0,0.0,0.0,0.140625,equal,0.28515625,0.29285714285714287,87,87.0,87,0.5845410628019323,35,35.0,35,0.5211267605633803,"{""budget_performance_mismatch"": 0.25, ""execution_management"": 0.25, ""fiscal_impact"": 0.25, ""performance_gap"": 0.25}"
