candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,program_level_priority_reason_context,drilldown_selection_scope,program_level_reported_target_context_signal,program_context_grain,program_context_disclaimer,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2,work_lane,work_item_status,work_queue_order,work_queue_order_within_ministry,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,review_intensity,review_intensity_order,next_action,evidence_status,independent_signal_family_count,repeated_signal_family_count,execution_review_signal,project_review_group,project_review_order_within_candidate,review_sequence_overall,review_sequence_within_ministry
075:2022:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:437:4100:4161:300,437,국립공주병원,4161,국립공주병원 운영(자본),300,공주병원 병원관리 및 운영(자본),891000000,891000000,831338760,59661240,0,59661240,0.9330401346801347,0.15848452508004268,0.06249067857150451,2.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,85,44,43.5,92.0,18.5,30.0,39,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,2,724,374
075:2022:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:437:4100:4131:301,437,국립공주병원,4131,국립공주병원 운영(손익),301,국립공주병원 건강보험부담금(손익),329000000,329000000,309005820,19994180,0,19994180,0.9392274164133738,0.05852009960868018,0.020942405415656867,3.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,85,44,43.5,92.0,18.5,30.0,39,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,3,725,375
075:2022:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:437:4100:4162:500,437,국립공주병원,4162,공주병원정보화사업(자본),500,"공주병원 전산주요사업(정보화,자본)",126000000,126000000,125811440,188560,0,188560,0.9985034920634921,0.022411953041622197,0.00019750247147801302,4.0,PROGRAM_BUDGET_CONCENTRATION,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,85,44,43.5,92.0,18.5,30.0,39,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,4,726,376
075:2022:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:437:4100:4132:500,437,국립공주병원,4132,공주병원정보화사업(손익),500,"공주병원 전산주요사업(정보화,손익)",93000000,93000000,81995000,11005000,0,11005000,0.8816666666666667,0.016542155816435433,0.011526912911622472,5.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,85,44,43.5,92.0,18.5,30.0,39,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,5,727,377
075:2022:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:437:4100:4131:650,437,국립공주병원,4131,국립공주병원 운영(손익),650,공주병원 교육 및 실습 수입대체경비,59000000,81800000,58783240,23016760,0,23016760,0.7186215158924205,0.010494485948061188,0.024108331488206784,6.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,85,44,43.5,92.0,18.5,30.0,39,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,6,728,378
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3762:500,433,국립정신건강센터,3762,국립정신건강센터 정보화사업,500,"국립정신건강센터 정보화사업(정보화,자본)",375000000,384900000,374428850,10471150,9438000,1033150,0.9727951415952195,0.02111962153638207,0.004646723598680777,6.0,BUDGET_RAPID_INCREASE;PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROJECT_FINANCIAL_SIGNAL,1,729,379
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3731:311,433,국립정신건강센터,3731,국립정신건강센터 운영(손익),311,국립정신건강센터 병원관리 및 운영(손익),13201000000,13561913000,11609586270,1952326730,266304000,1686022730,0.8560434114272817,0.7434669970714125,0.8663731002446029,1.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,2,730,380
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3763:301,433,국립정신건강센터,3763,국립정신건강연구소운영 및 연구(손익),301,국립정신건강센터 연구개발사업(R&D),1625000000,1654700000,1569317180,85382820,33600000,51782820,0.9483998186982534,0.09151835999098897,0.037889855900823985,2.0,PROGRAM_BUDGET_CONCENTRATION,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,3,731,381
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3731:304,433,국립정신건강센터,3731,국립정신건강센터 운영(손익),304,국립정신건강센터 건강보험부담금(손익),838000000,838000000,815736510,22263490,0,22263490,0.9734325894988067,0.04719531425996846,0.009879744285202054,3.0,PROGRAM_BUDGET_CONCENTRATION,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,4,732,382
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3761:300,433,국립정신건강센터,3761,국립정신건강센터 운영(자본),300,국립정신건강센터 병원관리 및 운영(자본),811000000,811000000,672736130,138263870,105000000,33263870,0.8295143403205919,0.04567470150934895,0.06135658333362918,4.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,5,733,383
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3763:302,433,국립정신건강센터,3763,국립정신건강연구소운영 및 연구(손익),302,국립정신건강센터 메타버스기반 정신건강관리 기술개발(R&D),500000000,500000000,492489860,7510140,0,7510140,0.98497972,0.02815949538184276,0.003332732772178457,5.0,PROGRAM_BUDGET_CONCENTRATION,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,6,734,384
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3731:319,433,국립정신건강센터,3731,국립정신건강센터 운영(손익),319,"국립정신건강센터 정보화사업(정보화,손익)",344000000,344000000,332230730,11769270,0,11769270,0.9657870058139535,0.019373732822707816,0.005222783041809707,7.0,PROGRAM_BUDGET_CONCENTRATION,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,7,735,385
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:075:433:3700:3731:650,433,국립정신건강센터,3731,국립정신건강센터 운영(손익),650,국립정신건강센터 수입대체경비,62000000,491758000,466297470,25460530,0,25460530,0.9482254889600169,0.003491777427348502,0.011298476823072908,8.0,PROGRAM_BUDGET_CONCENTRATION,CONTINUING,,INFORMATIONAL,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,86,45,71.0,103.0,28.5,24.0,66,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,8,736,386
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3031:401,110,일반회계,3031,보건의료연구개발,401,코로나19 치료제 임상지원(R&D),47500000000,47500000000,500000000,47000000000,0,47000000000,0.010526315789473684,0.054468323229937166,0.5024059178248539,4.0,MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,1,737,387
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3031:402,110,일반회계,3031,보건의료연구개발,402,코로나19 백신 임상지원(R&D),41800000000,41800000000,300000000,41500000000,0,41500000000,0.007177033492822967,0.04793212444234471,0.4436137359517327,7.0,MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,2,738,388
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3031:382,110,일반회계,3031,보건의료연구개발,382,K-Medi 융합 인재 양성사업(R&D),5875000000,5875000000,4815160000,1059840000,0,1059840000,0.8196017021276596,0.006736871557386966,0.011329146552074322,41.0,MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,3,739,389
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3033:303,110,일반회계,3033,보건산업정책,303,보건산업정책사업관리,173000000,133000000,45552630,87447370,86460000,987370,0.342500977443609,0.00019837936671113958,0.0009347675784302041,65.0,MULTIPLE_FINANCIAL_SIGNALS,OBSERVATION_START,LEFT_CENSORED,NON_BLOCKING,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,PROGRAM_STRUCTURE_CONTEXT,4,740,390
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3039:300,110,일반회계,3039,보건산업진흥,300,제약산업 육성 지원,71973000000,71961000000,71445956100,515043900,0,515043900,0.9928427356484762,0.08253155005954248,0.005505555389353027,1.0,NONE,OBSERVATION_START,LEFT_CENSORED,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,LARGE_BUDGET_CONTEXT,5,741,391
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3031:413,110,일반회계,3031,보건의료연구개발,413,범부처전주기 의료기기 연구개발사업(R&D),57224000000,57224000000,57224000000,0,0,0,1.0,0.06561884902126157,0.0,2.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,LARGE_BUDGET_CONTEXT,6,742,392
075:2022:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2022,GENERAL_ACCOUNT,보건산업육성,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:075:110:3000:3031:310,110,일반회계,3031,보건의료연구개발,310,연구중심병원육성(R&D),52875000000,52875000000,52875000000,0,0,0,1.0,0.06063184401648269,0.0,3.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,87,46,27.25,27.0,11.5,16.0,20,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,2,0,True,LARGE_BUDGET_CONTEXT,7,743,393
